gene,baseMean,log2FC_MLE,log2FC_apeglm,lfcSE_apeglm,statistic_zero_null,pvalue_zero_null,padj_zero_null,pvalue_threshold_test,padj_threshold_test,FSOS_svalue,DE_primary_threshold_test,DE_zero_null_plus_effect_filter,DE_primary,leading_signal,genotype,timing,Athal.common.NAme,TAIR10,Athaliana_TAIR10_homolog,homology
Vitvi03g01651,767.387370412712,-3.51500771785396,-2.92123465399033,1.03092498556923,-3.73336863753939,0.0001889357531458,0.0021669558726727,0.0037793214367061,0.0924317154104827,0.0054875541774553,False,True,True,False,Rpv12+1,24,PRB1,NP_179064.1,NP_179064.1 basic pathogenesis-related protein 1 [Arabidopsis thaliana],62.338
Vitvi18g02092,131.51289929622,1.1722340260564,1.04674032864422,0.325430522081776,3.70861107302056,0.0002083992409637,0.0021782450998653,0.292911530880754,1.0,0.157749362648455,False,True,True,False,Rpv12+1,0,,NP_192938.1,NP_192938.1 Disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],31.135
Vitvi13g04421,151.268744359079,1.48389175747509,1.27670718162458,0.438123480060744,3.70760302639527,0.0002092303036468,0.0021823021848617,0.11332450913616,0.961861075435694,0.0821641599028277,False,True,True,False,Rpv12+1,0,CRK5,NP_567677.1,NP_567677.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 5 [Arabidopsis thaliana],53.191
Vitvi13g02599,47.3299315671089,-1.68014429791867,-1.45154852326914,0.476882427951774,-3.70515358762642,0.0002112626804711,0.0021960621924415,0.0668208763442625,0.719109368872559,0.0509782661032957,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],39.444
Vitvi09g01787,96.2013348334653,-1.47128193606346,-1.28905707336155,0.411354402054832,-3.70247469267092,0.0002135066637057,0.002215648764555,0.117815301733731,0.982758443256587,0.0744477159606911,False,True,True,False,Rpv12+1,0,,NP_199186.1,NP_199186.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],41.237
Vitvi00g04508,10.3582188078764,-6.92070544262831,-5.85962848154445,2.30127051847047,-3.70219471885947,0.0002137424719379,0.0023891830937669,0.0007807590463678,0.0250599704220071,0.0029075934754703,True,True,True,True,Rpv12+1,24,ChiC,NP_193716.1,NP_193716.1 Glycosyl hydrolase family protein with chitiNAse insertion domain-containing protein [Arabidopsis thaliana],61.404
Vitvi01g01680,1311.11520589415,1.96821304097936,1.69549638299548,0.541572096449404,3.86155374423469,0.0001126682207023,0.0024036883265482,0.0287431792896714,0.671568972785782,0.023638556167749,False,True,True,False,Rpv12+1,6,WRKY75,NP_196812.1,NP_196812.1 WRKY DNA-binding protein 75 [Arabidopsis thaliana],84.783
Vitvi09g01181,1571.09860857729,1.22293972462469,1.0822593664699,0.348161923380687,3.67516207654908,0.0002376984686213,0.0024137015573063,0.251436712618054,1.0,0.139360325224074,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],35.812
Vitvi13g01623,113.525107936055,-1.41037722073265,-1.23944239296111,0.389857726729185,-3.69722298907585,0.0002179708649413,0.0024224281945216,0.141012752181871,1.0,0.0612784140890847,False,True,True,False,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],34.825
Vitvi16g01967,1664.64573620055,1.88495526429748,1.59607841237711,0.5710649236929,3.65790511320103,0.0002542851451864,0.0025538397214889,0.0429598372719442,0.558819683340025,0.0421826103785142,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],38.137
Vitvi11g04203,111.227097389025,2.03182321616604,1.65696061418181,0.658006427688978,3.65392474234052,0.0002582619954139,0.0025842983424116,0.0317569638432839,0.465134612080887,0.0459637041272316,False,True,True,False,Rpv12+1,0,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],45.763
Vitvi05g00482,273.546754938475,2.10615912876688,1.78358615899178,0.620856721928643,3.64989519650695,0.0002623473263331,0.0026103347057925,0.0276232902352729,0.427092559934727,0.0277078158526732,False,True,True,False,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],35.388
Vitvi02g01323,256.72130839026,3.7087654251122,2.99876352513574,1.20419480226572,3.64916836898185,0.0002630906356664,0.0026155104821042,0.0038484982687643,0.112425129786936,0.0119801126677297,False,True,True,False,Rpv12+1,0,DIR5,NP_176598.1,NP_176598.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],55.09
Vitvi15g01037,2043.71675639739,-3.3577571150358,-2.721865563625,1.06338747699442,-3.67197566419497,0.0002406826060001,0.0026341433502526,0.0049639536323892,0.115321548019245,0.0104362706162508,False,True,True,False,Rpv12+1,24,CHIA,NP_197797.1,NP_197797.1 chitiNAse A [Arabidopsis thaliana],58.446
Vitvi14g01437,9.47524206770116,7.82681185995717,6.49290492557627,2.79493373519723,3.63205141038994,0.0002811770855767,0.0027575950160307,0.0007884684834963,0.0337570328310648,0.0053944838607153,True,True,True,True,Rpv12+1,0,,NP_196894.1,NP_196894.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],50.0
Vitvi02g01324,64.2851148864672,4.75524625266464,4.08727036293526,1.44646648583735,3.62736560687551,0.0002863277233405,0.0027980840111927,0.0020936594867655,0.0714055260942628,0.0034144409406135,False,True,True,False,Rpv12+1,0,DIR6,NP_194100.1,NP_194100.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],59.748
Vitvi12g02727,21.2295736552507,2.93868082658597,2.42853617858832,0.868174592343384,3.62038079917887,0.0002941697519711,0.0028610998853381,0.0084614288878166,0.193650497179699,0.0121574770151531,False,True,True,False,Rpv12+1,0,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],28.571
Vitvi07g04118,3.16723019620511,6.44405983386987,6.0428714052637,2.81775306385204,3.6168397246729,0.0002982218320347,0.0028970792799711,0.0011378537907112,0.0448945962461784,0.0087561949628595,True,True,True,True,Rpv12+1,0,ABCG37,NP_190916.1,NP_190916.1 pleiotropic drug resistance 9 [Arabidopsis thaliana],54.381
Vitvi09g04548,54.9234654216041,-3.30662371039308,-2.7057261638237,1.01841221818671,-3.63247093762149,0.000280720200523,0.0029780283971568,0.0056407259128323,0.126984293591894,0.0090583375344681,False,True,True,False,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],30.941
Vitvi05g00094,759.215003966264,-3.58852502056795,-2.78165270419358,1.24430404724121,-3.62994566389595,0.0002834808880851,0.0030025086667524,0.0044188479565987,0.105179839578404,0.0154897178488114,False,True,True,False,Rpv12+1,24,CTL2,NP_188317.3,NP_188317.3 chitiNAse-like protein [Arabidopsis thaliana],81.818
Vitvi19g01884,82.2496008616074,1.53801185439486,1.32341439661936,0.425247648243929,3.7938567671302,0.000148325256421,0.0030033126472787,0.0922330306852934,1.0,0.056129631879636,False,True,True,False,Rpv12+1,6,MLO14,NP_564257.1,NP_564257.1 Seven transmembrane MLO family protein [Arabidopsis thaliana],77.5
Vitvi13g02314,12.6225777219161,4.47507563048164,3.69057345152364,1.27298516222826,3.7915374350191,0.000149717575191,0.003020861351847,0.0016202829315967,0.0849398420994795,0.0032015427121551,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],42.593
Vitvi04g00421,64.1739596549918,-1.1838424487152,-1.05201682666284,0.334139412298993,-3.60054050829467,0.0003175563473525,0.0030405434020118,0.288033516287471,1.0,0.155561449564809,False,True,True,False,Rpv12+1,0,ABCG40,NP_173005.1,NP_173005.1 pleiotropic drug resistance 12 [Arabidopsis thaliana],69.653
Vitvi12g01846,667.079707574407,-1.15777489704149,-1.03327814280208,0.322767898445204,-3.59951892104317,0.0003188064366914,0.0030501418929437,0.311882384086256,1.0,0.164644716671719,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],41.889
Vitvi09g00860,93.7682882447657,-1.39162755056853,-1.20869732545946,0.403269583682989,-3.62302843984017,0.0002911737934617,0.0030694726468654,0.153963483317432,1.0,0.0718820746146868,False,True,True,False,Rpv12+1,24,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],43.117
Vitvi18g02011,31.7803932818326,-3.00238770744345,-2.48288198341233,0.906729286413637,-3.60967880958649,0.0003065763811671,0.0031989901424968,0.0080338207086061,0.168125372733143,0.0099785372859206,False,True,True,False,Rpv12+1,24,NAC090,NP_197630.1,NP_197630.1 NAC domain containing protein 90 [Arabidopsis thaliana],52.381
Vitvi19g04527,55.2288122766892,-2.97570053734158,-2.50164077069455,0.859271510271311,-3.76704106251184,0.0001651938383707,0.0032645062457403,0.006190532094485,0.234692940666137,0.0085288933832016,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.123
Vitvi11g00050,2656.28580872188,1.19335415090241,1.05529929356283,0.343185249194032,3.56544101995869,0.0003632448471545,0.0033884513648235,0.281735566788382,1.0,0.154802357465518,False,True,True,False,Rpv12+1,0,JAZ1,NP_564075.1,NP_564075.1 jasmoNAte-zim-domain protein 1 [Arabidopsis thaliana],47.917
Vitvi09g02034,188.193338245872,1.1944052472875,1.05026409620463,0.338336417069874,3.56085855560975,0.0003696441744555,0.0034412521458054,0.281100016209543,1.0,0.156608497713979,False,True,True,False,Rpv12+1,0,,NP_201107.2,NP_201107.2 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],41.254
Vitvi07g03055,51.3679519857937,1.93483284413974,1.59967603342403,0.596509790283805,3.56069542730402,0.0003698739113209,0.0034412521458054,0.0426813852370522,0.556581433906306,0.045226634887087,False,True,True,False,Rpv12+1,0,MYB84,NP_190538.1,NP_190538.1 myb domain protein 84 [Arabidopsis thaliana],49.235
Vitvi05g00478,527.513825723672,-1.47104992404935,-1.27290998052962,0.42178660506762,-3.58681848702673,0.0003347371591565,0.0034476838763479,0.125371327945603,1.0,0.0581245319796162,False,True,True,False,Rpv12+1,24,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],35.445
Vitvi16g04227,10.6246482701373,-2.63341035961577,-2.24169093360819,0.726551901825707,-3.74993925524444,0.0001768774119579,0.0034609232721447,0.010010634557592,0.328155625804572,0.0092818670448099,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],36.215
Vitvi01g01848,14.4269755987117,-3.84741783829077,-3.15283588946633,1.17783702610907,-3.57826286421732,0.0003458854910405,0.0035401890142393,0.0040491077869279,0.0979468293431397,0.0061050165569209,False,True,True,False,Rpv12+1,24,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],33.295
Vitvi00g04411,193.333216447895,-2.95108740588698,-2.39189094062899,0.93823775176585,-3.57592663208246,0.000348989525249,0.003568563911987,0.0090354987145547,0.185380086960029,0.0140871561377866,False,True,True,False,Rpv12+1,24,,NP_001078488.1,NP_001078488.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],27.273
Vitvi14g04296,46.4963636311821,1.63563830996685,1.39977074627308,0.48784818453472,3.54886513049761,0.000386895188058,0.0035752250011244,0.0839238781375115,0.814606578181507,0.0629747895585221,False,True,True,False,Rpv12+1,0,,NP_194452.1,NP_194452.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],28.938
Vitvi05g04111,345.81506686122,1.6380252262673,1.37776850736032,0.49796062134627,3.545166280273,0.0003923654819476,0.0036162798403524,0.0836589455339553,0.813901529195895,0.0686575222833799,False,True,True,False,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],36.842
Vitvi13g01179,15.5698024884725,-2.39059255541606,-1.96625027832125,0.730379907234694,-3.57038184916276,0.0003564612126068,0.0036243410787376,0.0189070534162585,0.321162084620718,0.018852839906703,False,True,True,False,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],35.466
Vitvi05g02249,2.52979226059455,6.89282053415973,6.43652536703948,3.03985243148372,3.5424737622492,0.0003963928540134,0.0036469450301874,0.0012536211740583,0.048367959133025,0.0088450748644664,True,True,True,True,Rpv12+1,0,EP3,NP_191010.1,NP_191010.1 homolog of carrot EP3-3 chitiNAse [Arabidopsis thaliana],65.789
Vitvi06g04387,1030.01145146191,3.540084575791,2.69093257898277,1.29951899757506,3.54244717550693,0.0003964328133967,0.0036469450301874,0.0055172532018688,0.144181644862824,0.0249876047158314,False,True,True,False,Rpv12+1,0,BG3,NP_191283.2,"NP_191283.2 beta-1,3-glucaNAse 3 [Arabidopsis thaliana]",59.494
Vitvi05g04156,44.2591384044357,-1.77002987162319,-1.50504100997153,0.517448121408008,-3.56655753297582,0.000361701428956,0.0036670273266508,0.0603805158978316,0.760084297844221,0.0344050594092359,False,True,True,False,Rpv12+1,24,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],35.807
Vitvi11g00635,14.1917904406091,-5.21667144435256,-4.08209573689714,1.71629993431844,-3.56301314014006,0.0003666223202859,0.0037033927534738,0.0019992052210841,0.0550103415870656,0.0066473843064701,False,True,True,False,Rpv12+1,24,ChiC,NP_193716.1,NP_193716.1 Glycosyl hydrolase family protein with chitiNAse insertion domain-containing protein [Arabidopsis thaliana],61.111
Vitvi03g00124,330.219638848054,2.98207145187477,2.29999598739883,1.08866071446684,3.53243185054025,0.0004117563396043,0.0037588653002081,0.0094416138569974,0.209622120016915,0.0314119482564229,False,True,True,False,Rpv12+1,0,,NP_568046.1,NP_568046.1 Pathogenesis-related thaumatin superfamily protein [Arabidopsis thaliana],63.873
Vitvi19g00633,109.785790996422,-1.73789456867785,-1.48298301563162,0.509169171508787,-3.53275988427446,0.0004112458023312,0.0037588653002081,0.066810010727422,0.719109368872559,0.0507034577954339,False,True,True,False,Rpv12+1,0,ABCC3,NP_187915.1,NP_187915.1 multidrug resistance-associated protein 3 [Arabidopsis thaliana],68.583
Vitvi18g01281,76.3803938054575,-2.38908647268453,-1.98856813423288,0.723631933353766,-3.55647686386367,0.0003758615645284,0.0037810230721616,0.0193276571738438,0.326399085868676,0.017499879829727,False,True,True,False,Rpv12+1,24,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],36.671
Vitvi08g01052,66.1464499381139,3.09758509393189,2.45600543187376,1.05353424471145,3.5294590941192,0.0004164100730776,0.0037868876191736,0.0084248682587914,0.192982599633736,0.021718584659307,False,True,True,False,Rpv12+1,0,NAC025,NP_564771.1,NP_564771.1 NAC domain containing protein 25 [Arabidopsis thaliana],67.63
Vitvi18g02379,2792.46520238755,-1.15083907353431,-1.00680017738838,0.335178433412972,-3.55399318648882,0.0003794290434085,0.0038075820421238,0.320673050355055,1.0,0.136099389566031,False,True,True,False,Rpv12+1,24,,NP_564971.2,NP_564971.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],40.917
Vitvi10g04691,5.0911344449558,5.26431134158093,4.69714401390386,2.31923643309591,3.52151740486442,0.0004290844991399,0.003873552847494,0.0021822436346818,0.0733744360406706,0.013868372304084,False,True,True,False,Rpv12+1,0,,NP_201491.1,NP_201491.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],44.231
Vitvi11g01667,100.416376461511,1.97666090352072,1.73119393093498,0.575222337445163,3.521000952213,0.0004299210727917,0.003879683351391,0.0409547121160245,0.543824524996489,0.026889564707693,False,True,True,False,Rpv12+1,0,,NP_200559.1,NP_200559.1 cotton fiber protein [Arabidopsis thaliana],51.613
Vitvi14g01920,242.355757920409,-1.19637822480401,-1.04697992696757,0.34207808202427,-3.54634627754721,0.0003906125620131,0.0039007422285184,0.280245884506527,1.0,0.117006799720545,False,True,True,False,Rpv12+1,24,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],46.176
Vitvi19g04574,4022.01494948884,-1.26868754076903,-1.11193457568554,0.36611564504558,-3.51171872331908,0.0004452189361898,0.0039870642355409,0.228521329343031,1.0,0.127555763647396,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],36.508
Vitvi06g01600,30.3913303875847,4.09311584121414,3.29434063005369,1.33528315264864,3.50880848007147,0.0004501189073188,0.0040236318580211,0.0040123436861301,0.115683060295562,0.0102971185067235,False,True,True,False,Rpv12+1,0,,NP_187974.1,NP_187974.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],47.423
Vitvi18g00316,469.279286606965,3.14633186948295,2.4274281691696,1.1463949449756,3.5073581259967,0.0004525796135705,0.0040383018326417,0.0083663373378775,0.191978086334684,0.028749361655986,False,True,True,False,Rpv12+1,0,,NP_177700.1,NP_177700.1 C2H2-like zinc finger protein [Arabidopsis thaliana],44.009
Vitvi14g04415,1027.78271810154,2.48687019995267,2.0391849773027,0.793173546188091,3.50659696006194,0.0004538760438633,0.0040469381891482,0.0180170336576998,0.320617403708686,0.0246685143504979,False,True,True,False,Rpv12+1,0,,NP_188456.1,NP_188456.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],45.349
Vitvi12g02204,56.1339795100125,2.15486383339209,1.78701692248433,0.676970383256667,3.49847238342525,0.00046793154661,0.0041482409436076,0.0304000391278625,0.453383479786633,0.0336531161924295,False,True,True,False,Rpv12+1,0,,NP_181364.2,NP_181364.2 myb-like HTH transcriptioNAl regulator family protein [Arabidopsis thaliana],54.945
Vitvi10g04209,97.618239117644,2.63582785211563,2.09626910854252,0.899075399758495,3.49790120307926,0.0004689348103063,0.0041554224833678,0.0149722819598173,0.28463657251952,0.030149327127328,False,True,True,False,Rpv12+1,0,CRK25,NP_001329426.1,NP_001329426.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 25 [Arabidopsis thaliana],55.02
