geneID,spearman_rho,pvalue,padj,fdr,module_size,TAIR10,Athal.common.NAme,locus_tag,homology
Vitvi02g01411,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,21,NP_563701.1,SDD1,AT1G04110,47.43
Vitvi12g02448,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,7,NP_171849.3,,AT1G03495,36.364
Vitvi12g02458,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,10,NP_849355.1,,AT4G10265,66.667
Vitvi12g02621,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,9,NP_191024.1,,AT3G54630,43.7
Vitvi12g02735,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,11,NP_194339.1,RPS2,AT4G26090,28.51
Vitvi11g01564,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,39,NP_190314.2,SELT,AT3G47300,45.614
Vitvi13g04513,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,21,,,,
Vitvi13g04518,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,19,NP_188065.1,,AT3G14470,28.158
Vitvi11g04123,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,30,,,,
Vitvi11g04175,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,19,NP_200601.3,APO2,AT5G57930,68.333
Vitvi04g04237,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,227,NP_564656.1,,AT1G54320,67.576
Vitvi11g04251,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,32,NP_001319159.1,,AT1G42470,79.487
Vitvi03g04196,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,74,NP_186848.1,ACR6,AT3G01990,57.912
Vitvi03g04050,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,69,NP_190237.1,RPP13,AT3G46530,35.127
Vitvi04g04448,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,12,NP_195235.1,CAT2,AT4G35090,83.061
Vitvi05g00006,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,813,NP_001189833.1,,AT3G06880,47.414
Vitvi05g00114,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,330,NP_176041.2,,AT1G56460,40.494
Vitvi05g00198,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,25,NP_001325664.1,NUC-L2,AT3G18610,43.85
Vitvi05g01103,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,664,NP_187390.1,,AT3G07340,40.728
Vitvi05g01492,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,57,NP_191499.1,GUN4,AT3G59400,63.298
Vitvi12g01809,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,42,NP_178391.1,,AT2G02880,61.635
Vitvi05g01650,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,18,NP_172059.1,UGT74E2,AT1G05680,53.348
Vitvi12g01776,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,51,NP_001330662.1,,AT5G41620,70.588
Vitvi11g04368,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,4,NP_178042.1,,AT1G79210,91.667
Vitvi12g01939,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,58,NP_174809.1,,AT1G35710,49.855
Vitvi04g00224,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,197,NP_178011.1,VHA-A,AT1G78900,92.777
Vitvi12g02192,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,79,NP_193550.1,KCO6,AT4G18160,56.429
Vitvi12g02066,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,57,NP_194449.1,,AT4G27190,28.821
Vitvi03g04291,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,42,NP_196527.1,PPa6,AT5G09650,85.232
Vitvi03g04047,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,53,NP_190237.1,RPP13,AT3G46530,34.692
Vitvi18g01980,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,42,NP_173670.2,,AT1G22540,61.854
Vitvi04g04006,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,13,NP_193521.1,PYR1,AT4G17870,69.048
Vitvi04g04191,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,18,NP_001031273.1,BGAL17,AT1G72990,62.245
Vitvi04g04012,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,24,NP_197965.1,,AT5G25930,42.216
Vitvi18g01959,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,66,NP_197270.1,,AT5G17680,32.459
Vitvi04g04232,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,23,NP_001323599.1,XIF,AT2G31900,61.538
Vitvi02g04120,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,24,NP_567671.1,,AT4G22840,69.252
Vitvi18g02819,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,8,NP_177718.1,,AT1G75900,57.357
Vitvi18g02525,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,16,NP_177851.2,,AT1G77270,31.25
Vitvi18g02695,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,49,NP_180224.1,PLA2A,AT2G26560,69.403
Vitvi18g02470,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,6,NP_199052.1,,AT5G42370,65.349
Vitvi02g01526,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,8,NP_196728.1,NADP-ME2,AT5G11670,76.904
Vitvi03g04450,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,42,NP_175439.2,ALATS,AT1G50200,54.795
Vitvi03g04400,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,47,NP_179027.2,,AT2G14110,63.551
Vitvi12g04597,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,58,NP_194339.1,RPS2,AT4G26090,29.442
Vitvi18g04291,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,10,NP_566892.1,,AT3G47570,30.958
Vitvi13g00171,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,423,NP_181594.1,,AT2G40620,57.215
Vitvi01g00083,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,35,NP_187360.1,RPM1,AT3G07040,31.636
Vitvi19g02270,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,26,NP_188065.1,,AT3G14470,30.667
Vitvi01g00088,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,13,NP_188065.1,,AT3G14470,34.249
Vitvi19g02303,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,3,NP_567061.1,,AT3G58140,79.487
Vitvi19g04005,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,26,NP_001325687.1,,AT3G57060,50.0
Vitvi02g00280,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,53,NP_199572.1,,AT5G47610,50.658
Vitvi03g00125,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,271,NP_195577.2,,AT4G38650,66.604
Vitvi03g00274,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,854,NP_201279.1,CESA6,AT5G64740,72.222
Vitvi03g00610,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,66,NP_194868.2,CTF7,AT4G31400,49.596
Vitvi18g03385,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,4,NP_192737.1,GXM2,AT4G09990,62.752
Vitvi18g03366,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,17,NP_192938.1,,AT4G12010,31.609
Vitvi18g04003,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,40,NP_001319018.1,WAKL4,AT1G16150,45.559
Vitvi18g04004,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,10,NP_173549.1,WAK2,AT1G21270,28.662
Vitvi12g04543,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,11,NP_849538.2,,AT4G08850,44.477
Vitvi19g04006,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,62,NP_174268.7,RKF1,AT1G29750,34.247
Vitvi19g04070,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,33,NP_200210.1,,AT5G53990,48.163
Vitvi19g04074,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,32,NP_001323935.1,,AT2G22930,61.111
Vitvi13g02360,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,21,NP_188065.1,,AT3G14470,38.131
Vitvi13g00275,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,4,NP_565908.1,ACR9,AT2G39570,68.523
Vitvi01g01751,0.750289519408583,1.37448227308174e-07,0.0005844298625143,4.85406862553457e-07,73,NP_190723.1,FER,AT3G51550,55.06
Vitvi01g01355,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,35,NP_850481.1,TLP3,AT2G47900,57.031
Vitvi13g01903,-0.750289519408583,1.37448227308175e-07,0.0005844298625143,4.85406862553457e-07,153,NP_565934.1,ASG8,AT2G40475,58.696
Vitvi16g00878,-0.748984181297874,1.48529439300901e-07,0.0006315471759074,5.24105540172143e-07,94,NP_568765.1,SBT1.3,AT5G51750,72.374
Vitvi18g01120,-0.748949115488792,1.48838168566799e-07,0.000632859892746,5.24759446721416e-07,407,NP_177706.1,TUB1,AT1G75780,97.917
Vitvi13g04171,-0.748861888108077,1.49608710889654e-07,0.0006361362387028,5.27039137284846e-07,397,,,,
Vitvi11g04331,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,9,,,,
Vitvi07g04268,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,12,NP_194058.2,CRK19,AT4G23270,42.857
Vitvi10g01746,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,127,NP_193881.1,,AT4G21500,46.637
Vitvi18g04189,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,5,,,,
Vitvi05g02116,0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,4,NP_193146.1,,AT4G14090,45.395
Vitvi18g01992,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,296,NP_173670.2,,AT1G22540,60.512
Vitvi04g00017,-0.748744122259241,1.50654856102604e-07,0.0006405844481482,5.27664290072713e-07,6,NP_197965.1,,AT5G25930,44.408
Vitvi05g01304,0.748050519403322,1.56954374737323e-07,0.000667370001383,5.48373049616349e-07,103,NP_193146.1,,AT4G14090,45.614
Vitvi19g00565,0.748050519403322,1.56954374737323e-07,0.000667370001383,5.48373049616349e-07,10,NP_193962.1,,AT4G22310,71.296
Vitvi15g01518,-0.748050519403322,1.56954374737321e-07,0.000667370001383,5.48373049616349e-07,3,NP_182079.1,CYP76C4,AT2G45550,51.282
Vitvi05g00108,-0.747552690786203,1.61624513603228e-07,0.0006872274318409,5.63763274684926e-07,40,NP_191801.1,BZIP53,AT3G62420,37.179
Vitvi13g02471,-0.747552690786203,1.61624513603228e-07,0.0006872274318409,5.63763274684926e-07,5,NP_188065.1,,AT3G14470,37.856
Vitvi14g00087,-0.746496830038492,1.71956417792608e-07,0.0007311586884541,5.9931040037227e-07,198,NP_173296.3,,AT1G18610,39.542
Vitvi05g04243,0.745986927832182,1.77160876753433e-07,0.0007532880479555,6.07490361254526e-07,51,,,,
Vitvi09g00323,0.745986927832182,1.77160876753433e-07,0.0007532880479555,6.07490361254526e-07,58,NP_196720.1,TINY2,AT5G11590,58.333
Vitvi08g01058,0.745986927832182,1.77160876753433e-07,0.0007532880479555,6.07490361254526e-07,4,NP_181250.1,,AT2G37130,74.426
Vitvi04g00442,0.745986927832182,1.77160876753433e-07,0.0007532880479555,6.07490361254526e-07,41,NP_196703.1,,AT5G11420,77.624
Vitvi13g00172,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,93,NP_181593.1,EXPA8,AT2G40610,81.028
Vitvi18g01235,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,795,NP_175319.2,TBL7,AT1G48880,61.979
Vitvi03g00717,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,262,NP_173229.1,EGY3,AT1G17870,74.871
Vitvi11g00200,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,12,NP_200489.2,ET2,AT5G56780,41.566
Vitvi06g00565,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,16,NP_200709.2,BSK5,AT5G59010,84.867
Vitvi14g01268,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,562,NP_197094.1,TBL19,AT5G15900,50.49
Vitvi11g01295,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,213,NP_194308.1,,AT4G25780,53.646
Vitvi19g00280,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,834,NP_200249.1,THE1,AT5G54380,75.753
Vitvi01g00801,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,7,NP_564753.1,,AT1G60060,68.889
Vitvi08g01221,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,210,NP_199143.1,WRKY49,AT5G43290,40.672
Vitvi08g01376,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,483,NP_566396.1,NHL1,AT3G11660,58.654
Vitvi08g00841,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,104,NP_181384.2,,AT2G38500,43.275
Vitvi16g00741,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,338,NP_194256.1,,AT4G25260,46.316
Vitvi14g01763,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,20,NP_186799.2,CA1,AT3G01500,69.164
Vitvi14g02491,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,207,NP_567230.1,,AT4G02370,46.914
Vitvi10g01107,-0.745986927832182,1.77160876753437e-07,0.0007532880479556,6.07490361254526e-07,416,NP_191055.1,pPLAIIIbeta,AT3G54950,51.765
Vitvi05g01950,0.745766996662678,1.79450154533175e-07,0.000763022057075,6.13326212111968e-07,13,,,,
Vitvi13g04506,-0.745766996662678,1.79450154533177e-07,0.000763022057075,6.13326212111968e-07,15,,,,
Vitvi07g00393,0.745766996662678,1.79450154533175e-07,0.000763022057075,6.13326212111968e-07,24,NP_182268.1,MYB12,AT2G47460,43.032
Vitvi15g01078,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,553,NP_171661.1,,AT1G01540,79.13
Vitvi16g00071,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,730,NP_001321543.1,CDI,AT1G64980,78.039
Vitvi14g03015,0.745658102622111,1.80593701214528e-07,0.0007678844175641,6.13326212111968e-07,23,NP_187360.1,RPM1,AT3G07040,27.462
Vitvi15g00896,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,656,NP_171620.2,KCS1,AT1G01120,75.479
Vitvi19g00261,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,772,NP_566516.1,,AT3G15480,64.571
Vitvi09g00184,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,478,NP_680446.1,,AT5G56890,59.103
Vitvi06g01226,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,141,NP_180255.1,NPC2,AT2G26870,71.984
Vitvi02g01513,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,594,NP_565804.1,,AT2G35470,41.916
Vitvi03g00253,-0.745658102622111,1.80593701214531e-07,0.0007678844175641,6.13326212111968e-07,369,NP_567983.1,XCP1,AT4G35350,78.963
Vitvi00g04799,-0.744243775087128,1.96069126299186e-07,0.0008336859250241,6.63723534252229e-07,27,NP_190765.1,ASAT1,AT3G51970,48.397
Vitvi01g00483,0.74411429702662,1.97545236237612e-07,0.0008399623444823,6.63723534252229e-07,4,NP_172939.1,NUDT18,AT1G14860,71.084
Vitvi12g04545,-0.74411429702662,1.9754523623761e-07,0.0008399623444823,6.63723534252229e-07,18,NP_849538.2,,AT4G08850,40.456
Vitvi18g02742,0.74411429702662,1.97545236237612e-07,0.0008399623444823,6.63723534252229e-07,7,NP_177649.1,CYP721A1,AT1G75130,57.32
Vitvi19g00682,-0.74411429702662,1.9754523623761e-07,0.0008399623444823,6.63723534252229e-07,344,NP_200384.1,FLA1,AT5G55730,66.879
Vitvi00g04705,-0.74411429702662,1.9754523623761e-07,0.0008399623444823,6.63723534252229e-07,3,NP_566924.1,,AT3G49720,78.626
Vitvi13g01690,-0.74411429702662,1.9754523623761e-07,0.0008399623444823,6.63723534252229e-07,479,NP_001324585.1,BGLU17,AT2G44480,56.904
Vitvi02g00192,-0.74411429702662,1.9754523623761e-07,0.0008399623444823,6.63723534252229e-07,14,NP_194136.1,,AT4G24050,76.737
Vitvi00g04868,0.74411429702662,1.97545236237612e-07,0.0008399623444823,6.63723534252229e-07,4,NP_172597.3,,AT1G11300,54.913
Vitvi18g00462,0.74411429702662,1.97545236237612e-07,0.0008399623444823,6.63723534252229e-07,10,NP_177367.1,,AT1G72220,44.604
Vitvi13g04520,0.74411429702662,1.97545236237612e-07,0.0008399623444823,6.63723534252229e-07,5,,,,
Vitvi06g00800,-0.74411429702662,1.9754523623761e-07,0.0008399623444823,6.63723534252229e-07,196,NP_181594.1,,AT2G40620,50.255
Vitvi18g00174,0.74411429702662,1.97545236237612e-07,0.0008399623444823,6.63723534252229e-07,22,NP_177731.2,CPK29,AT1G76040,64.062
Vitvi19g04102,-0.7441078911667,1.97618531129662e-07,0.0008402739943633,6.63723534252229e-07,14,,,,
Vitvi04g04312,-0.743828891579298,2.00835219274744e-07,0.0008539513523562,6.73994753240894e-07,20,NP_195207.2,,AT4G34810,63.81
Vitvi01g01826,0.743193048498106,2.08347142635185e-07,0.0008858920504848,6.97552795657327e-07,106,NP_196837.1,Rap2.6L,AT5G13330,53.672
Vitvi17g00556,0.743193048498106,2.08347142635185e-07,0.0008858920504848,6.97552795657327e-07,4,NP_197017.1,WRKY72,AT5G15130,43.293
Vitvi14g00973,0.743193048498106,2.08347142635185e-07,0.0008858920504848,6.97552795657327e-07,77,NP_176821.2,,AT1G66480,54.444
Vitvi12g02721,0.743071818302731,2.09808419839559e-07,0.0008921054011578,6.98048044724422e-07,4,,,,
Vitvi14g00821,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07,486,NP_176799.2,,AT1G66250,74.214
Vitvi07g02000,0.743071818302731,2.09808419839559e-07,0.0008921054011578,6.98048044724422e-07,22,NP_567052.1,LPAT2,AT3G57650,66.209
Vitvi04g00160,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07,36,NP_196979.1,MYB66,AT5G14750,55.629
Vitvi18g04733,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07,140,NP_197270.1,,AT5G17680,36.396
Vitvi17g00838,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07,15,NP_974735.1,,AT5G05670,58.077
Vitvi13g04697,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07,3,,,,
Vitvi12g04375,-0.743071818302731,2.0980841983956e-07,0.0008921054011578,6.98048044724422e-07,18,NP_564227.1,,AT1G25275,39.13
Vitvi06g00561,-0.742432466876708,2.17672419839442e-07,0.0009255431291573,7.23080569654146e-07,6,NP_172220.1,,AT1G07400,63.694
Vitvi12g04285,-0.742432466876708,2.17672419839442e-07,0.0009255431291573,7.23080569654146e-07,4,NP_564971.2,,AT1G69550,35.434
Vitvi01g01592,-0.741907710181698,2.24328813078351e-07,0.0009538461132091,7.44029729492315e-07,112,NP_199283.1,GSO2,AT5G44700,35.045
Vitvi06g00412,-0.741907710181698,2.24328813078351e-07,0.0009538461132091,7.44029729492315e-07,14,NP_181221.1,GAMMA-TIP,AT2G36830,77.778
Vitvi03g00995,0.741501517074982,2.2960943634387e-07,0.0009762993233341,7.60950368927618e-07,73,NP_565539.1,NIC1,AT2G22570,63.948
