# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "gene" "-g" "gene_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14_perGene.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT3G54890	3	20339504	20341176	-	1673	116805	138188	127467	62549	134491	114203	84568	355438	298129	376430	373398	391126	173428	419708
AT3G54900	3	20341357	20342464	-	1108	5355	5431	4962	1830	4864	4426	2646	11552	9650	12507	9950	12238	4050	9511
AT3G54910	3	20342753	20345594	-	2842	778	759	717	200	759	693	503	659	604	694	603	795	264	753
AT3G54920	3	20344785	20348659	+	3875	1877	1661	1698	1034	1773	1992	1790	750	751	930	1139	1889	675	2400
AT3G54925	3	20349435	20349980	-	546	0	0	2	0	2	2	1	0	0	0	0	0	0	0
AT3G54930	3	20350839	20353007	-	2169	326	368	292	88	313	365	180	302	240	246	320	367	178	316
AT3G54940	3	20354351	20356363	+	2013	73	139	84	42	61	67	60	512	369	504	360	650	156	388
AT3G54950	3	20358896	20361560	-	2665	583	493	539	183	782	725	520	491	439	714	562	713	259	669
AT3G54960	3	20363260	20366874	-	3615	1225	1149	913	490	1395	1218	898	879	866	1132	848	1090	322	1064
AT3G54970	3	20368127	20370131	-	2005	1121	1062	904	320	1187	1082	780	715	607	854	636	979	300	824
AT3G54980	3	20370205	20374261	+	4057	1920	1723	1477	503	1698	1729	1045	1025	771	941	745	1055	438	957
AT3G54990	3	20373718	20376522	-	2805	310	211	246	86	308	306	151	215	238	338	201	242	109	213
AT3G55000	3	20381460	20383878	+	2419	1974	2058	1856	656	2226	2184	1554	1792	1643	1960	1700	2294	762	1998
AT3G55005	3	20383896	20386452	+	2557	1031	1255	1192	438	1332	1426	896	1040	896	1004	822	1232	561	1103
AT3G55010	3	20386597	20388860	+	2264	1582	1460	1259	484	1367	1565	829	695	705	849	671	962	206	738
AT3G55020	3	20388869	20394987	-	6119	5802	4882	5419	2050	6588	5890	4355	3956	3731	4338	3897	5855	1547	4816
AT3G55030	3	20396597	20398653	+	2057	1154	1180	1111	382	1406	1272	799	1031	919	1312	1067	1427	449	1302
AT3G55040	3	20398538	20400346	-	1809	2901	2652	2976	1064	3625	3506	2399	2642	2325	3399	2980	3424	1027	3135
AT3G55050	3	20400430	20402595	-	2166	1304	1323	1277	386	1847	1546	1030	969	887	1116	852	1391	428	1075
AT3G55060	3	20402963	20407103	-	4141	374	388	350	116	486	548	314	252	253	242	244	362	68	306
AT3G55070	3	20408274	20411364	+	3091	2357	2298	2347	999	2648	2444	1684	2625	2360	3073	2589	3159	1300	3344
AT3G55080	3	20411342	20416043	-	4702	1472	1447	1344	379	1492	1435	1090	1186	1100	1392	1172	1498	556	1421
AT3G55090	3	20416183	20418910	-	2728	441	325	383	130	366	400	256	346	228	311	278	402	116	382
AT3G55100	3	20420279	20423114	-	2836	12	10	6	0	4	4	7	2	0	0	0	0	0	0
AT3G55110	3	20424550	20427384	-	2835	371	329	273	105	261	280	130	499	419	547	362	375	96	289
AT3G55120	3	20430059	20431597	-	1539	344	389	415	147	448	392	267	469	504	770	480	647	168	430
AT3G55130	3	20433839	20436453	-	2615	2903	2962	3514	1427	2955	2518	1548	5089	4720	6283	4436	5184	1806	3796
AT3G55140	3	20438627	20440452	+	1826	1585	1541	1476	656	1839	1790	1225	1665	1511	1949	1594	2134	734	1904
AT3G55150	3	20440491	20442650	-	2160	112	135	91	34	167	136	91	93	95	106	84	102	46	140
AT3G55160	3	20444502	20452626	-	8125	3005	2426	2386	766	2377	2274	1614	1043	1082	1022	898	1372	242	908
AT3G55170	3	20452910	20454530	-	1621	1490	1433	1359	430	1724	1539	988	1143	985	1310	1062	1550	450	1342
AT3G55180	3	20454746	20456843	+	2098	11	6	6	2	0	8	0	0	0	0	0	0	0	0
AT3G55190	3	20457919	20460137	+	2219	2	4	0	2	4	5	12	0	0	0	2	0	0	0
AT3G55200	3	20460329	20465201	+	4873	1010	884	989	406	927	1007	654	571	487	564	465	659	124	442
AT3G55210	3	20465095	20466419	+	1325	14	18	10	4	12	13	7	5	6	2	6	2	0	0
AT3G55220	3	20466676	20471171	-	4496	932	891	784	340	910	797	672	499	488	616	468	677	144	513
AT3G55230	3	20471787	20472946	+	1160	819	809	619	226	986	806	556	606	664	972	616	859	224	654
AT3G55240	3	20473335	20475332	-	1998	518	489	462	206	479	416	360	1492	1207	1019	826	1298	616	1340
AT3G55250	3	20479121	20480739	+	1619	4691	4620	4741	1856	4909	4816	3072	3453	3372	4566	3676	4719	1904	3981
AT3G55252	3	20480728	20481322	-	595	7	5	6	2	3	4	4	3	0	5	2	4	0	4
AT3G55254	3	20482190	20482813	-	624	0	0	0	0	0	3	0	0	0	0	0	2	0	0
AT3G55260	3	20489096	20493096	+	4001	3427	3655	3302	980	3334	3215	2006	3351	2810	3272	2944	3586	1329	3214
AT3G55270	3	20496081	20500019	+	3939	4201	3854	4089	1518	4606	4128	3089	3159	2894	3544	2894	4483	1277	3805
AT3G55280	3	20500234	20501738	+	1505	3472	3329	2972	829	3347	3225	1918	2484	2326	2861	2393	2872	884	2689
AT3G55290	3	20502443	20503868	+	1426	427	425	366	160	473	413	286	458	439	594	391	509	193	429
AT3G55310	3	20505743	20507025	+	1283	32	23	45	18	61	41	14	27	27	37	21	36	13	25
AT3G55320	3	20506992	20513533	-	6542	3916	3855	3494	1294	3970	3463	2454	2725	2333	2711	2289	2816	1001	2579
AT3G55330	3	20513739	20515392	-	1654	7192	6672	5815	1830	5257	4575	2756	5582	5214	6726	5455	5920	2539	5312
AT3G55340	3	20515630	20518059	+	2430	1186	938	846	338	832	870	587	409	310	356	306	492	138	383
AT3G55350	3	20518266	20520956	+	2691	561	535	524	194	610	623	438	534	496	551	495	622	286	661
AT3G55360	3	20520930	20523098	-	2169	2776	2832	2359	694	2294	2018	1287	2997	2532	2845	2140	2799	1027	2569
AT3G55370	3	20527063	20529331	+	2269	495	495	495	160	603	578	392	304	264	336	270	387	100	368
AT3G55380	3	20531069	20533285	+	2217	1438	1619	1436	423	1589	1481	1069	1411	1224	1684	1430	1750	745	1856
AT3G55390	3	20534412	20535685	+	1274	126	129	134	79	117	97	61	60	60	76	90	85	47	82
AT3G55400	3	20535631	20539138	-	3508	3443	3205	2762	940	3016	2851	1921	2427	2247	2781	2177	3259	1004	2363
AT3G55410	3	20541269	20546053	+	4785	8923	8310	7661	3046	9264	8779	6271	5130	4925	5825	4822	6943	2443	5988
AT3G55420	3	20547661	20548879	+	1219	930	1027	856	312	1056	1166	729	591	580	668	552	784	207	736
AT3G55430	3	20549423	20552215	-	2793	2143	2396	2449	1218	4392	3617	3687	2863	2191	3851	4110	4961	1537	4965
AT3G55440	3	20553403	20556560	+	3158	26633	24764	22609	10460	30760	29491	20153	19601	18316	25112	20330	26437	7731	22188
AT3G55450	3	20557644	20560235	+	2592	2793	3422	3298	1106	3930	3517	2365	757	817	1064	992	1307	548	1198
AT3G55460	3	20560802	20563885	+	3084	3613	3633	3251	1516	4218	3863	2898	2848	2511	3280	3130	3859	1054	3590
AT3G55470	3	20564081	20566329	+	2249	483	405	442	135	625	469	297	433	388	530	434	568	150	441
AT3G55480	3	20566248	20571248	-	5001	4062	3878	3522	1181	4372	3793	2879	3718	3244	3849	3319	4685	1670	4251
AT3G55490	3	20571976	20573725	-	1750	379	406	306	90	390	391	209	282	227	328	242	365	117	347
AT3G55500	3	20574752	20576249	-	1498	47	94	57	34	86	76	68	46	26	40	50	62	58	210
AT3G55510	3	20578922	20582505	+	3584	1190	1339	1202	316	1260	1348	742	510	532	612	464	745	200	609
AT3G55513	3	20584872	20585420	-	549	17	14	6	2	7	6	5	0	0	0	0	0	0	0
AT3G55515	3	20590263	20591401	+	1139	47	18	25	10	42	50	25	10	18	12	6	16	10	20
AT3G55520	3	20593661	20595345	+	1685	1397	1407	1247	463	1584	1492	1105	1141	1187	1576	1342	1823	562	1678
AT3G55530	3	20595126	20597603	-	2478	952	823	842	284	882	808	531	945	765	945	825	885	368	915
AT3G55540	3	20598218	20599614	+	1397	1	8	0	0	1	3	2	0	2	0	2	0	0	0
AT3G55550	3	20599978	20602129	-	2152	6	18	0	0	5	14	6	4	4	0	0	0	0	4
AT3G55560	3	20604616	20606650	-	2035	1921	1974	1933	606	2135	1824	1623	2320	2280	2788	2254	3470	818	2784
AT3G55566	3	20608742	20608840	+	99	3	0	0	0	0	1	0	1	2	4	1	0	0	2
AT3G55570	3	20610166	20610671	-	506	2	2	2	0	1	0	3	0	0	0	0	0	0	0
AT3G55580	3	20612693	20615932	+	3240	38	44	38	18	34	46	18	78	94	96	62	102	18	60
AT3G55590	3	20617049	20618881	+	1833	9	12	5	0	0	6	8	0	0	0	0	0	0	0
AT3G55600	3	20620410	20622555	+	2146	724	696	636	256	769	734	580	547	496	646	604	734	256	681
AT3G55605	3	20622607	20624051	+	1445	688	653	614	180	611	623	390	334	298	416	289	404	173	387
AT3G55610	3	20624020	20629295	-	5276	8578	8380	8027	3093	10335	9639	6890	15710	15480	19385	14952	20554	5565	16220
AT3G55620	3	20634057	20636555	+	2499	2776	3258	2670	938	2776	2430	1722	2784	2522	3169	2577	3148	1224	2925
AT3G55630	3	20636607	20639492	+	2886	5943	5330	5710	1729	6158	5845	3484	3910	3971	5394	4431	4510	1341	3298
AT3G55640	3	20639647	20642659	+	3013	1079	982	914	329	1142	1115	642	788	626	970	649	937	319	754
AT3G55646	3	20644843	20646688	+	1846	90	87	44	24	78	74	44	56	44	42	30	66	12	42
AT3G55650	3	20647085	20648617	+	1533	5	10	3	0	4	16	7	6	2	5	0	6	0	4
AT3G55660	3	20648794	20651484	-	2691	305	396	334	136	447	482	292	248	322	262	318	444	148	396
AT3G55665	3	20653670	20654335	+	666	0	0	0	0	4	0	0	0	0	0	0	0	0	0
AT3G55670	3	20658013	20659503	-	1491	4	2	4	2	1	4	4	4	0	0	2	0	4	0
AT3G55672	3	20660960	20661460	+	501	2	0	0	0	0	0	0	0	0	0	2	0	0	0
AT3G55677	3	20663983	20664576	+	594	0	2	0	0	3	0	0	0	0	0	0	0	0	0
AT3G55680	3	20665685	20666315	-	631	2	2	0	0	0	0	0	0	0	0	0	0	0	0
AT3G55690	3	20666887	20668789	+	1903	291	290	195	53	257	256	183	200	145	278	199	255	114	332
AT3G55700	3	20671115	20673430	+	2316	69	55	84	20	88	75	60	31	15	50	59	58	24	46
AT3G55710	3	20673564	20676021	+	2458	709	694	854	350	970	1095	839	518	479	650	651	860	256	768
AT3G55720	3	20679664	20681447	+	1784	83	71	72	40	143	158	90	30	52	51	48	44	12	78
AT3G55730	3	20681827	20684063	-	2237	635	504	512	186	686	589	391	429	358	482	394	506	224	458
AT3G55740	3	20695433	20698292	+	2860	2566	2271	2249	708	2894	2622	1642	1992	1744	2086	1815	2624	860	2461
AT3G55750	3	20698431	20700200	+	1770	6116	5771	5566	2349	6820	6616	4170	3687	3731	4792	3932	5667	1760	4072
AT3G55760	3	20700314	20703130	+	2817	928	606	823	770	907	1308	952	117	164	162	156	242	68	158
AT3G55770	3	20703171	20705341	+	2171	9295	10233	8924	3250	10410	9027	6842	11255	9197	11433	9812	12755	5325	13056
AT3G55780	3	20705577	20707334	+	1758	11	29	3	2	10	11	4	7	3	0	3	8	2	2
AT3G55790	3	20708196	20708658	+	463	4	13	6	0	2	4	5	0	0	2	2	0	0	2
AT3G55800	3	20709294	20711640	+	2347	24756	25057	26319	9806	31640	26684	17406	36495	38098	48040	38629	47664	16710	35632
AT3G55810	3	20711705	20713236	-	1532	16	9	7	0	4	8	2	3	3	0	0	0	0	0
AT3G55820	3	20713709	20714825	+	1117	192	197	200	86	157	183	120	120	117	110	112	132	65	144
AT3G55830	3	20714946	20717443	+	2498	2964	2698	2766	922	3127	2931	2100	2518	2196	2696	2227	3232	1076	2720
AT3G55840	3	20716995	20718866	-	1872	234	367	480	168	1071	1154	1122	218	236	440	623	801	279	757
AT3G55850	3	20721602	20725893	-	4292	2086	1892	1757	1150	2397	2288	1506	1869	2091	2098	2474	2081	706	3108
AT3G55860	3	20727591	20729619	-	2029	605	528	427	554	754	794	440	666	935	746	1263	502	286	1877
AT3G55870	3	20730842	20733903	+	3062	6	8	10	2	13	8	4	0	0	0	1	0	0	0
AT3G55880	3	20736508	20738967	+	2460	641	715	839	264	911	758	526	647	577	919	771	1131	566	1106
AT3G55890	3	20740610	20742441	+	1832	145	144	131	33	158	187	112	122	107	136	91	156	46	162
AT3G55900	3	20742166	20742653	-	488	21	14	10	9	37	27	21	13	23	20	14	17	11	29
AT3G55910	3	20742676	20743479	+	804	74	47	54	17	72	95	44	71	55	77	54	54	30	46
AT3G55920	3	20743443	20745153	-	1711	910	853	889	381	1012	1102	692	620	573	674	568	818	190	761
AT3G55930	3	20745382	20746265	-	884	13	7	7	2	4	5	4	0	2	0	0	0	0	2
AT3G55935	3	20746554	20746975	-	422	3	2	0	0	0	0	2	3	0	0	0	0	0	0
AT3G55940	3	20747629	20750408	+	2780	92	92	68	26	104	54	60	42	54	48	24	42	8	50
AT3G55950	3	20753565	20756690	-	3126	346	272	300	174	384	381	298	262	186	220	170	284	96	226
AT3G55960	3	20760419	20763056	-	2638	1694	1970	1718	648	2045	1599	1294	3176	2802	3410	2940	3240	1325	3002
AT3G55970	3	20766735	20769410	-	2676	312	156	204	130	404	208	206	223	190	342	360	425	220	380
AT3G55980	3	20776220	20778952	+	2733	6762	7600	13695	6396	35114	21141	16639	5936	4916	11313	12168	15626	4215	9933
AT3G55990	3	20780175	20783233	+	3059	500	511	434	144	587	504	348	387	361	442	330	467	184	444
AT3G56000	3	20783269	20785885	-	2617	613	593	819	248	1108	940	685	650	671	822	821	1062	498	1035
AT3G56010	3	20788610	20790021	+	1412	4556	4210	4162	1646	4231	4349	2675	3895	3792	4799	3823	4768	1509	3563
AT3G56020	3	20790502	20791163	-	662	3465	4141	3572	1019	4045	4631	2380	3316	3632	3692	3354	4542	1373	3835
AT3G56030	3	20791173	20792532	+	1360	329	328	294	167	306	332	210	141	204	226	190	243	121	262
AT3G56040	3	20792477	20797670	-	5194	13177	10375	12274	4181	14508	10625	8654	9595	8539	11554	9144	10759	3784	8263
AT3G56050	3	20797871	20801428	-	3558	12792	12460	11551	3436	11994	10238	6767	10939	9796	11606	8029	9916	4250	8289
AT3G56060	3	20803038	20806333	-	3296	3742	3394	3269	1400	3280	3109	2124	3109	2470	2792	2360	3169	1059	2529
AT3G56070	3	20806566	20808168	-	1603	2013	2123	1683	581	2129	2196	1227	1041	1032	1268	892	1401	266	1047
AT3G56080	3	20810309	20813110	-	2802	1667	1749	1615	510	1508	1534	852	2726	2860	3167	2422	2981	1076	2329
AT3G56090	3	20813904	20816035	-	2132	4724	2789	3081	1052	4267	2392	2361	1034	1197	1590	1152	1412	514	1046
AT3G56100	3	20816866	20819819	-	2954	213	246	176	73	169	197	118	146	132	154	152	204	64	154
AT3G56110	3	20820135	20823106	-	2972	886	956	800	372	630	490	438	836	580	906	662	804	370	888
AT3G56120	3	20823146	20826543	+	3398	1732	1643	1631	475	1808	1766	1124	1247	1074	1353	1120	1577	580	1309
AT3G56130	3	20826576	20829270	+	2695	4793	5328	4972	1588	5301	4350	3244	5218	4849	5782	4990	6279	2612	6462
AT3G56140	3	20829282	20833252	+	3971	4682	4707	4881	1702	5152	4008	3593	5941	5466	7070	5666	7139	2099	6068
AT3G56150	3	20833410	20837275	-	3866	18324	15008	15448	7676	18063	17364	12725	9656	8891	10826	8928	14389	3152	10521
AT3G56160	3	20837365	20841734	-	4370	2947	2853	2700	862	2846	2387	1665	2934	2580	3508	3178	3457	1346	3058
AT3G56170	3	20842145	20844537	+	2393	992	928	968	364	1162	1188	670	872	958	1090	810	1113	319	934
AT3G56180	3	20844611	20845758	+	1148	12	7	6	2	6	8	6	7	5	7	6	6	3	4
AT3G56190	3	20845674	20848695	-	3022	11600	10203	10659	3938	12107	12353	8747	6657	6396	7931	6099	10001	2165	8287
AT3G56200	3	20849762	20852104	+	2343	1802	1209	1352	448	2508	2618	1983	1313	1113	2132	1534	1872	731	1763
AT3G56210	3	20852380	20855610	-	3231	1357	1155	1035	380	1210	1354	800	902	839	1018	864	1040	286	945
AT3G56220	3	20858742	20860537	+	1796	30	22	14	24	56	34	28	30	38	32	42	22	24	36
AT3G56230	3	20860720	20862395	-	1676	64	60	40	6	82	114	56	42	50	62	46	45	14	62
AT3G56240	3	20863139	20864727	-	1589	13565	15212	12529	4878	16811	18925	10563	21449	19386	23658	19606	23500	9127	24511
AT3G56250	3	20865913	20868156	+	2244	260	273	251	83	236	229	169	258	206	296	206	264	88	281
AT3G56260	3	20867970	20869024	-	1055	199	206	201	58	142	147	63	201	217	232	154	121	46	88
AT3G56270	3	20870000	20872107	+	2108	777	677	644	238	590	585	377	555	537	542	526	632	186	510
AT3G56290	3	20878446	20879783	-	1338	746	623	812	271	928	829	443	3725	4197	6382	3874	4983	973	2753
AT3G56300	3	20880016	20882366	+	2351	181	178	140	52	179	195	140	204	180	199	180	209	74	186
AT3G56310	3	20882729	20885915	+	3187	7060	6360	6249	2361	7449	7139	4954	6697	5527	7730	6068	7936	2240	6597
AT3G56320	3	20885894	20890102	-	4209	685	630	591	144	642	620	389	603	604	644	520	577	198	528
AT3G56330	3	20890235	20892002	+	1768	664	552	513	221	622	599	286	281	239	267	267	327	82	222
AT3G56340	3	20892007	20893478	-	1472	4352	4463	4050	1983	4476	4023	2841	4423	3912	5398	5179	5889	1837	5030
AT3G56350	3	20893946	20895634	-	1689	8	36	14	6	4	20	14	238	178	284	258	306	98	200
AT3G56360	3	20896332	20897747	+	1416	3014	5403	4715	3447	5871	10841	4803	3406	2941	4480	4421	6534	1234	5702
AT3G56370	3	20899099	20903080	-	3982	6327	6381	5028	1416	4777	4839	2882	4709	4079	4229	3609	3907	1672	3911
AT3G56380	3	20905264	20906397	+	1134	5	4	0	0	6	6	2	1	0	2	2	0	0	7
AT3G56390	3	20907354	20907697	+	344	0	0	2	0	0	2	1	0	0	0	0	0	0	0
AT3G56400	3	20908711	20910623	-	1913	474	1672	2228	925	5031	2717	1666	393	600	918	1496	1182	346	1026
AT3G56410	3	20916172	20921338	-	5167	4301	3760	4295	1907	6589	5299	4286	2053	2075	2205	2037	3538	1027	2740
AT3G56420	3	20921639	20923329	-	1691	10	7	7	4	3	6	4	4	2	1	0	3	0	9
AT3G56430	3	20923334	20925912	-	2579	1484	1265	1172	282	1284	1318	856	798	716	964	743	1004	301	796
AT3G56440	3	20926001	20928993	+	2993	409	398	461	134	544	504	369	366	298	423	283	462	138	482
AT3G56450	3	20930557	20932869	+	2313	945	877	808	265	888	941	590	608	544	683	554	720	285	758
AT3G56460	3	20932791	20934540	-	1750	4426	4489	4367	1673	5724	5167	3975	4149	3601	4811	4301	5308	1909	5497
AT3G56470	3	20934597	20936436	+	1840	296	268	251	60	264	200	146	296	204	234	169	238	145	261
AT3G56480	3	20936098	20939631	-	3534	2239	2382	2019	783	2699	2863	1942	1032	1034	1020	973	1415	440	1259
AT3G56490	3	20941285	20943469	+	2185	1538	1575	1377	441	1782	1464	1082	1148	1136	1580	1186	1627	492	1254
AT3G56500	3	20943638	20943970	+	333	18	15	9	4	2	10	3	10	3	6	7	4	2	2
AT3G56510	3	20943928	20946839	-	2912	1592	1373	1311	442	1763	1835	1103	920	799	1034	940	1336	317	1082
AT3G56520	3	20947107	20947731	-	625	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AT3G56530	3	20948911	20950045	-	1135	0	6	1	0	2	2	0	0	0	0	0	2	0	0
AT3G56540	3	20950823	20951892	+	1070	8	0	0	0	4	0	5	1	0	0	0	0	0	0
AT3G56550	3	20951340	20954701	-	3362	254	246	247	78	267	300	188	76	66	84	104	85	28	109
AT3G56560	3	20955404	20956867	+	1464	5	10	0	0	4	8	0	0	0	0	0	0	0	0
AT3G56570	3	20958563	20961293	+	2731	249	268	235	84	255	331	152	138	108	178	152	188	60	188
AT3G56580	3	20961543	20963817	+	2275	1376	1433	1254	474	1166	1124	774	1182	1028	1196	1088	1203	638	1210
AT3G56590	3	20964643	20968195	+	3553	1171	1355	1002	294	802	599	454	1134	899	1290	938	1054	596	951
AT3G56600	3	20968444	20971021	+	2578	19	37	8	6	14	16	6	12	15	10	12	16	3	14
AT3G56610	3	20971586	20972084	-	499	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AT3G56620	3	20972488	20974625	-	2138	317	262	294	92	320	360	196	125	98	224	174	152	68	198
AT3G56630	3	20978901	20980772	+	1872	2325	1657	2195	1012	2059	1897	1480	1003	968	1268	1112	1576	262	1042
AT3G56640	3	20981316	20984581	+	3266	1314	1187	1017	294	1198	1152	701	892	704	768	718	1004	402	1010
AT3G56650	3	20984635	20986308	+	1674	3057	3387	3310	1013	3278	2988	1984	3342	3367	4404	3553	4580	1724	4085
AT3G56660	3	20986109	20988320	-	2212	107	125	175	41	120	88	75	89	78	100	90	96	39	101
AT3G56670	3	20989035	20989995	-	961	6	4	2	0	4	4	0	0	2	0	0	0	0	0
AT3G56680	3	20991280	20993686	+	2407	4327	4847	4305	1452	3726	3552	2363	3634	3108	4114	3619	4692	2033	4370
AT3G56690	3	20993649	20998695	-	5047	2547	2544	2295	760	2731	2405	1779	2003	1701	2050	1763	2295	947	2333
AT3G56700	3	20999409	21002155	-	2747	18	12	12	0	10	4	8	0	2	2	4	2	2	2
AT3G56710	3	21006638	21008068	-	1431	342	528	634	200	1012	545	418	147	175	293	232	168	95	180
AT3G56720	3	21010632	21013589	+	2958	4548	4173	4742	1932	5453	5181	3815	2163	2228	2664	2430	3347	963	3330
AT3G56730	3	21013703	21015157	+	1455	64	69	50	10	84	47	37	60	50	70	54	61	22	54
AT3G56740	3	21015371	21018157	+	2787	787	820	691	241	837	753	545	765	731	862	746	836	333	810
AT3G56750	3	21018089	21020453	-	2365	3135	2997	2927	975	2837	2548	1805	2300	1869	2221	1855	2589	1087	2330
AT3G56760	3	21020501	21024131	-	3631	2234	2165	1931	674	2352	2105	1506	1308	1247	1436	1235	1749	668	1660
AT3G56770	3	21028902	21030754	-	1853	83	65	65	40	118	113	79	22	24	26	34	50	18	52
AT3G56780	3	21031303	21033403	+	2101	29	25	14	2	18	22	8	8	8	14	6	32	6	13
AT3G56790	3	21033777	21034455	-	679	77	52	84	19	149	61	29	65	23	48	29	17	12	42
AT3G56800	3	21034534	21036166	-	1633	9683	9807	9218	3141	12667	11276	7420	9685	8421	10467	8322	11629	4682	10353
AT3G56810	3	21036711	21039074	-	2364	400	465	465	240	462	611	424	318	256	384	318	447	154	380
AT3G56820	3	21039745	21041760	-	2016	733	669	611	252	848	801	526	575	534	671	601	759	225	717
AT3G56830	3	21042430	21044503	-	2074	483	548	488	106	493	483	382	456	386	473	392	545	194	494
AT3G56840	3	21044317	21046346	+	2030	1059	1014	1073	410	964	1020	715	1006	880	1173	885	1056	374	903
AT3G56850	3	21046234	21048614	-	2381	1607	1525	1318	423	1382	1807	977	1291	990	1372	1185	1473	457	1365
AT3G56860	3	21048727	21052320	-	3594	7974	7140	6901	2404	7064	6625	4929	4837	4705	5302	4296	6297	1337	4696
AT3G56870	3	21052434	21055721	+	3288	353	304	302	69	281	315	152	204	159	198	132	189	78	181
AT3G56880	3	21059785	21061247	+	1463	2667	2889	3342	1408	3867	2605	2305	2864	2005	3861	3720	3429	2166	4297
AT3G56890	3	21062800	21063717	-	918	122	117	122	28	84	102	56	54	55	82	62	82	30	53
AT3G56891	3	21064088	21064986	-	899	10	24	6	8	18	16	7	4	4	6	4	6	4	4
AT3G56900	3	21066122	21069483	+	3362	811	824	675	212	879	795	511	608	477	593	468	753	218	542
AT3G56910	3	21069411	21070356	-	946	13111	12571	12229	5534	13131	12445	8378	12351	11160	14830	12645	15465	4873	12048
AT3G56920	3	21070558	21072878	+	2321	4	15	4	4	18	7	4	6	0	4	2	0	2	98
AT3G56930	3	21073330	21076315	+	2986	1808	1613	1516	572	2234	1891	1415	1833	1583	1990	1528	2315	735	1926
AT3G56940	3	21076505	21078443	+	1939	45294	52353	47799	15635	47127	41944	31014	156867	138577	177812	159289	178634	75969	176744
AT3G56950	3	21078297	21079925	-	1629	1303	1201	1008	332	1338	1261	691	1080	816	1097	795	909	329	950
AT3G56960	3	21079957	21084420	+	4464	1004	730	786	274	891	844	569	239	206	213	146	321	40	198
AT3G56970	3	21084035	21085245	-	1211	9	67	9	16	58	193	17	64	22	64	79	195	28	66
AT3G56980	3	21086390	21087710	-	1321	23	110	26	20	74	170	16	68	58	64	88	199	44	86
AT3G56990	3	21088027	21092169	-	4143	1240	754	930	922	1066	1160	895	231	244	352	200	407	106	268
